AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,Diff,Threshold
0.01,0.9655667144906743,0.9612625538020086,0.4213295074127212,0.8536585365853658,0.9760879961740794,0.9411764705882353,0.7890961262553802,0.9655667144906743,0.9665231946437112,0.4681970349115256,0.9765662362505978,0.9727403156384505,0.2300334768053563,0.9760879961740794,0.7890961262553802,0.9655667144906743,0.4681970349115256,0.2300334768053563,0.9784791965566715,0.7747489239598279,0.9904351984696318,0.9827833572453372,0.8947871831659493,0.6303204208512674,0.5456719273075084,0.7570540411286466,0.8876135820181731,0.9789574366331899,0.9985652797704447,0.825920612147298,0.8311812529890005,0.929220468675275,0.65662362505978,0.7847919655667145,0.6848397895743663,0.6489717838354854,0.5781922525107605,0.8163558106169297,0.9010043041606887,0.8938307030129125,0.9904351984696318,0.9804351984696318,True
0.0733967870638538,0.2797704447632712,0.2611190817790531,0.3467240554758489,0.18890483022477284,0.5547584887613582,0.2769010043041607,0.5810616929698709,0.5217599234815877,0.8311812529890005,0.8091822094691535,0.6355810616929699,0.733142037302726,0.8837876614060258,0.5547584887613582,0.5810616929698709,0.2797704447632712,0.8091822094691535,0.8837876614060258,0.47106647537063606,0.42706838833094213,0.5112386417981827,0.670492587278814,0.6618842659014825,0.899091343854615,0.983739837398374,0.5447154471544715,0.48254423720707795,0.5054997608799617,0.9402199904351984,0.3782879005260641,0.5714968914395027,0.6709708273553324,0.65662362505978,0.6422764227642277,0.8837876614060258,0.6489717838354854,0.8995695839311334,0.3089430894308943,0.25538020086083213,0.33428981348637016,0.4567192730750837,0.38332248601122987,True
0.407105695141512,0.2797704447632712,0.15303682448589193,0.3467240554758489,0.32233381157340985,0.923481587757054,0.6508847441415591,0.9067431850789096,0.5217599234815877,0.5461501673840268,0.9555236728837877,0.6355810616929699,0.8560497369679579,0.9799139167862266,0.923481587757054,0.9067431850789096,0.2797704447632712,0.9555236728837877,0.9799139167862266,0.6212338593974175,0.5762792922046868,0.33907221425155426,0.3864179818268771,0.34624581539933047,0.8742228598756576,0.9703491152558584,0.5447154471544715,0.17742706838833094,0.45911047345767575,0.9167862266857962,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.9000478240076518,0.9583931133428981,0.825920612147298,0.5781922525107605,0.8689622190339551,0.6848397895743663,0.7116212338593975,0.9005260640841702,0.4934203689426582,True
0.407197108990292,0.2797704447632712,0.15016738402678145,0.3467240554758489,0.32902917264466763,0.9521759923481588,0.6585365853658537,0.9287422285987565,0.5217599234815877,0.5561932089909134,0.9469153515064562,0.6355810616929699,0.8646580583452893,0.9569583931133429,0.9521759923481588,0.9287422285987565,0.2797704447632712,0.9469153515064562,0.9569583931133429,0.6174079387852702,0.5724533715925395,0.33907221425155426,0.39215686274509803,0.351506456241033,0.8766140602582496,0.9665231946437112,0.5447154471544715,0.21807747489239598,0.45911047345767575,0.9124820659971306,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.8895265423242468,0.9521759923481588,0.8110951697752271,0.5781922525107605,0.8723098995695839,0.6848397895743663,0.7116212338593975,0.8947871831659493,0.4875900741756573,True
0.407197108990292,0.2797704447632712,0.13103778096604496,0.3467240554758489,0.3170731707317073,0.945480631276901,0.6465805834528934,0.9134385461501674,0.5217599234815877,0.5705404112864658,0.9626972740315638,0.6355810616929699,0.8517455762792921,0.9708273553323769,0.945480631276901,0.9134385461501674,0.2797704447632712,0.9626972740315638,0.9708273553323769,0.5624103299856528,0.4796747967479675,0.33907221425155426,0.4983261597321856,0.39646102343376377,0.9516977522716403,0.9124820659971306,0.5447154471544715,0.8297465327594452,0.45911047345767575,0.7551410808225729,0.3782879005260641,0.7895743663318986,0.6709708273553324,0.9450023912003825,0.6422764227642277,0.59636537541846,0.6489717838354854,0.7498804399808704,0.9435676709708274,0.6848397895743663,0.7116212338593975,0.8775705404112865,0.47037343142099447,True
0.407197108990292,0.2797704447632712,0.13103778096604496,0.3467240554758489,0.3170731707317073,0.945480631276901,0.6465805834528934,0.9134385461501674,0.5217599234815877,0.5705404112864658,0.9626972740315638,0.6355810616929699,0.8517455762792921,0.9708273553323769,0.945480631276901,0.9134385461501674,0.2797704447632712,0.9626972740315638,0.9708273553323769,0.5624103299856528,0.4796747967479675,0.33907221425155426,0.4983261597321856,0.39646102343376377,0.9516977522716403,0.9124820659971306,0.5447154471544715,0.8297465327594452,0.45911047345767575,0.7551410808225729,0.3782879005260641,0.7895743663318986,0.6709708273553324,0.9450023912003825,0.6422764227642277,0.59636537541846,0.6489717838354854,0.7498804399808704,0.9435676709708274,0.6848397895743663,0.7116212338593975,0.8775705404112865,0.47037343142099447,True
0.01,0.8550932568149211,0.7173601147776184,0.3467240554758489,0.47776183644189385,0.29937828790052606,0.21999043519846964,0.20181731229076996,0.9598278335724534,0.6288857006217121,0.5714968914395027,0.6355810616929699,0.9985652797704447,0.6068866571018652,0.29937828790052606,0.20181731229076996,0.8550932568149211,0.5714968914395027,0.6068866571018652,0.8029650884744142,0.27546628407460544,0.8010521281683405,0.8699186991869918,0.8311812529890005,0.3065518890483023,0.321377331420373,0.7039693926351028,0.7570540411286466,0.45911047345767575,0.8249641319942611,0.93974175035868,0.6767097082735534,0.6709708273553324,0.8326159732185557,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.9746532759445241,0.8177905308464849,0.8646580583452893,0.7211860353897657,0.7111860353897657,True
0.407197108990292,0.2797704447632712,0.13103778096604496,0.3467240554758489,0.3170731707317073,0.945480631276901,0.6465805834528934,0.9134385461501674,0.5217599234815877,0.5705404112864658,0.9626972740315638,0.6355810616929699,0.8517455762792921,0.9708273553323769,0.945480631276901,0.9134385461501674,0.2797704447632712,0.9626972740315638,0.9708273553323769,0.5624103299856528,0.4796747967479675,0.33907221425155426,0.4983261597321856,0.39646102343376377,0.9516977522716403,0.9124820659971306,0.5447154471544715,0.8297465327594452,0.45911047345767575,0.7551410808225729,0.3782879005260641,0.7895743663318986,0.6709708273553324,0.9450023912003825,0.6422764227642277,0.59636537541846,0.6489717838354854,0.7498804399808704,0.9435676709708274,0.6848397895743663,0.7116212338593975,0.8775705404112865,0.47037343142099447,True
0.407197108990292,0.2797704447632712,0.15016738402678145,0.3467240554758489,0.32902917264466763,0.9521759923481588,0.6585365853658537,0.9287422285987565,0.5217599234815877,0.5561932089909134,0.9469153515064562,0.6355810616929699,0.8646580583452893,0.9569583931133429,0.9521759923481588,0.9287422285987565,0.2797704447632712,0.9469153515064562,0.9569583931133429,0.6174079387852702,0.5724533715925395,0.33907221425155426,0.39215686274509803,0.351506456241033,0.8766140602582496,0.9665231946437112,0.5447154471544715,0.21807747489239598,0.45911047345767575,0.9124820659971306,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.8895265423242468,0.9521759923481588,0.8110951697752271,0.5781922525107605,0.8723098995695839,0.6848397895743663,0.7116212338593975,0.8947871831659493,0.4875900741756573,True
0.01,1.0,0.9933046389287422,0.994261119081779,0.9607843137254902,0.8326159732185557,0.9325681492109039,0.9913916786226685,0.8885700621712099,0.6150167384026781,0.6824485891917743,0.9995217599234816,0.4701099952175992,0.6307986609277858,0.8326159732185557,0.9913916786226685,1.0,0.6824485891917743,0.6307986609277858,0.9952175992348159,0.9679579148732664,0.8412242945958871,0.7910090865614539,0.9670014347202296,0.5585844093735055,0.7522716403634625,0.6025824964131994,0.5978000956480153,0.4921090387374462,0.9842180774748924,0.9990435198469632,0.8694404591104734,0.8794835007173601,0.7541846006695361,0.9703491152558584,0.8168340506934482,0.8565279770444764,0.9450023912003825,0.9780009564801531,0.5753228120516499,0.5911047345767575,1.0,0.99,True
0.01,0.9856527977044476,0.8579626972740315,0.7226207556193209,0.9622190339550454,0.8684839789574367,0.8584409373505499,0.5356288857006217,0.9693926351028216,0.713534194165471,0.8321377331420373,0.9971305595408895,0.602104256336681,0.7431850789096126,0.8684839789574367,0.5356288857006217,0.9856527977044476,0.8321377331420373,0.7431850789096126,0.9435676709708274,0.825920612147298,0.9230033476805356,0.9464371114299378,1.0,0.7441415590626494,0.7847919655667145,0.820181731229077,0.9177427068388331,0.45911047345767575,0.6614060258249641,0.9067431850789096,0.93974175035868,0.8632233381157342,0.9057867049258728,0.8689622190339551,0.9713055954088953,0.9545671927307509,0.8751793400286944,0.7623146819703491,0.844571975131516,0.893352462936394,0.9923481587757054,0.9823481587757054,True
0.406242318611519,0.2797704447632712,0.1606886657101865,0.3467240554758489,0.2936394069823051,0.9354375896700143,0.6537541846006696,0.9330463892874223,0.5217599234815877,0.5600191296030608,0.9450023912003825,0.6355810616929699,0.8727881396461024,0.9813486370157819,0.9354375896700143,0.9330463892874223,0.2797704447632712,0.9450023912003825,0.9813486370157819,0.5657580105212817,0.48206599713055953,0.33907221425155426,0.48923959827833574,0.39933046389287424,0.9435676709708274,0.9153515064562411,0.5447154471544715,0.8149210903873745,0.45911047345767575,0.759923481587757,0.3782879005260641,0.7766618842659014,0.6709708273553324,0.9344811095169775,0.6422764227642277,0.6016260162601627,0.6489717838354854,0.7384026781444285,0.9335246293639407,0.6848397895743663,0.7116212338593975,0.8684839789574367,0.4622416603459177,True
0.01,0.2797704447632712,0.09230033476805356,0.7757054041128647,0.2716403634624582,0.5868005738880918,0.563845050215208,0.33715925394548063,0.8593974175035868,0.7800095648015304,0.9980870396939263,0.9134385461501674,0.13438546150167385,0.9961740793878527,0.5868005738880918,0.33715925394548063,0.2797704447632712,0.9980870396939263,0.9961740793878527,0.7962697274031564,0.7278813964610235,0.36872309899569583,0.7537063605930177,0.7197513151602104,1.0,0.9995217599234816,0.9115255858440937,0.9808703969392635,0.9359158297465328,0.7690100430416069,0.6470588235294118,0.4414155906264945,0.8359636537541846,0.9971305595408895,0.9679579148732664,0.9186991869918699,0.9708273553323769,0.8727881396461024,0.6083213773314203,0.14873266379722622,0.15112386417981827,0.945480631276901,0.935480631276901,True
0.01,0.4098517455762793,0.5571496891439502,0.4653275944524151,0.5805834528933524,0.6556671449067432,0.7637494021999044,0.5595408895265424,0.9770444763271162,0.7862266857962698,0.5026303204208513,0.6355810616929699,0.9947393591582975,0.8330942132950742,0.6556671449067432,0.5595408895265424,0.4098517455762793,0.5026303204208513,0.8330942132950742,0.9550454328072693,0.17455762792922047,0.4581539933046389,0.29794356767097085,0.2864658058345289,0.7833572453371592,0.8766140602582496,0.5447154471544715,0.10186513629842181,0.45911047345767575,0.9445241511238642,0.8197034911525586,0.583452893352463,0.68675274988044,0.65662362505978,0.6422764227642277,1.0,0.9426111908177905,0.9803921568627451,0.6011477761836442,0.6996652319464371,0.7350549976087997,0.8010521281683405,0.7910521281683405,True
0.01,0.9684361549497847,0.8646580583452893,0.8115734098517455,0.7804878048780488,0.7833572453371592,0.5978000956480153,0.8632233381157342,0.8182687709230033,0.809660449545672,0.21042563366810138,0.6355810616929699,0.3428981348637016,0.17886178861788618,0.7833572453371592,0.8632233381157342,0.9684361549497847,0.21042563366810138,0.17886178861788618,0.47106647537063606,0.9086561453849833,0.735533237685318,0.8034433285509326,0.8699186991869918,0.3065518890483023,0.321377331420373,0.806312769010043,0.5528455284552846,0.45911047345767575,0.5279770444763271,0.8694404591104734,0.713534194165471,0.7924438067910091,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.5781922525107605,0.4371114299378288,0.8536585365853658,0.8565279770444764,0.8139646102343376,0.8039646102343376,True
0.01,0.9880439980870397,0.9956958393113343,0.7092300334768054,0.4514586322333812,0.8225729316116691,0.8708751793400287,0.9789574366331899,0.9325681492109039,0.29555236728837875,0.866571018651363,0.711142993782879,0.09516977522716404,0.9005260640841702,0.8225729316116691,0.9789574366331899,0.9880439980870397,0.866571018651363,0.9005260640841702,0.7326637972262076,0.9870875179340028,0.9143950263032042,0.9230033476805356,0.9340028694404591,0.7556193208990913,0.7364897178383548,0.8029650884744142,0.6585365853658537,0.45911047345767575,0.9598278335724534,0.8751793400286944,0.7264466762314682,0.9741750358680057,0.9186991869918699,0.6422764227642277,0.5585844093735055,0.6489717838354854,0.8115734098517455,0.7407938785270206,0.8818747010999521,0.9057867049258728,0.9899569583931134,0.9799569583931134,True
0.407197108990292,0.2797704447632712,0.13103778096604496,0.3467240554758489,0.3170731707317073,0.945480631276901,0.6465805834528934,0.9134385461501674,0.5217599234815877,0.5705404112864658,0.9626972740315638,0.6355810616929699,0.8517455762792921,0.9708273553323769,0.945480631276901,0.9134385461501674,0.2797704447632712,0.9626972740315638,0.9708273553323769,0.5624103299856528,0.4796747967479675,0.33907221425155426,0.4983261597321856,0.39646102343376377,0.9516977522716403,0.9124820659971306,0.5447154471544715,0.8297465327594452,0.45911047345767575,0.7551410808225729,0.3782879005260641,0.7895743663318986,0.6709708273553324,0.9450023912003825,0.6422764227642277,0.59636537541846,0.6489717838354854,0.7498804399808704,0.9435676709708274,0.6848397895743663,0.7116212338593975,0.8775705404112865,0.47037343142099447,True
0.01,0.3835485413677666,0.3467240554758489,0.48637015781922527,0.5102821616451458,0.3567670970827355,0.3548541367766619,0.19416547106647536,0.8952654232424677,0.1563845050215208,0.9890004782400765,0.9344811095169775,0.305117168818747,0.8833094213295074,0.3567670970827355,0.19416547106647536,0.3835485413677666,0.9890004782400765,0.8833094213295074,0.8464849354375896,0.1649928263988522,0.33907221425155426,0.2458153993304639,0.9253945480631277,0.9650884744141559,0.8593974175035868,0.9110473457675753,0.6231468197034912,1.0,0.8584409373505499,0.5327594452415112,0.6637972262075562,0.6709708273553324,0.65662362505978,0.6422764227642277,0.7369679579148732,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.7718794835007173,0.6585365853658537,0.4801530368244859,0.4701530368244859,True
0.407197108990292,0.2797704447632712,0.13103778096604496,0.3467240554758489,0.3170731707317073,0.945480631276901,0.6465805834528934,0.9134385461501674,0.5217599234815877,0.5705404112864658,0.9626972740315638,0.6355810616929699,0.8517455762792921,0.9708273553323769,0.945480631276901,0.9134385461501674,0.2797704447632712,0.9626972740315638,0.9708273553323769,0.5624103299856528,0.4796747967479675,0.33907221425155426,0.4983261597321856,0.39646102343376377,0.9516977522716403,0.9124820659971306,0.5447154471544715,0.8297465327594452,0.45911047345767575,0.7551410808225729,0.3782879005260641,0.7895743663318986,0.6709708273553324,0.9450023912003825,0.6422764227642277,0.59636537541846,0.6489717838354854,0.7498804399808704,0.9435676709708274,0.6848397895743663,0.7130559540889526,0.8780487804878049,0.4708516714975129,True
0.01,0.7565758010521282,0.8053562888570062,0.41750358680057387,0.9803921568627451,0.7321855571496891,0.9689143950263032,0.7728359636537542,0.9971305595408895,0.9450023912003825,0.7675753228120517,0.9641319942611191,0.9641319942611191,0.7867049258727882,0.7321855571496891,0.7728359636537542,0.7565758010521282,0.7675753228120517,0.7867049258727882,0.6360593017694883,0.6145384983261597,0.8694404591104734,0.8723098995695839,0.9780009564801531,0.6757532281205165,0.6351028216164515,0.9153515064562411,0.39550454328072693,0.7097082735533238,0.38115734098517456,0.8206599713055954,0.7972262075561932,0.6709708273553324,0.65662362505978,0.8235294117647058,0.7259684361549498,0.6489717838354854,0.5781922525107605,0.3089430894308943,0.7235772357723578,0.7580105212816834,0.9253945480631277,0.9153945480631277,True
0.01,0.36872309899569583,0.09230033476805356,0.8311812529890005,0.18890483022477284,0.743663318986131,0.7269249163079866,0.8287900526064084,0.7910090865614539,0.26924916307986607,0.7910090865614539,0.6355810616929699,0.9693926351028216,0.8536585365853658,0.743663318986131,0.8287900526064084,0.36872309899569583,0.7910090865614539,0.8536585365853658,0.5375418460066954,0.1649928263988522,0.4136776661884266,0.2458153993304639,0.9177427068388331,0.8110951697752271,0.9717838354854137,0.9976087996174079,0.9163079866092778,0.735533237685318,0.6197991391678622,0.787661406025825,0.667144906743185,0.6709708273553324,0.9909134385461502,1.0,1.0,1.0,0.9808703969392635,0.3089430894308943,0.4261119081779053,0.629842180774749,0.9870875179340028,0.9770875179340028,True
0.01,0.9990435198469632,0.9990435198469632,0.9120038259206121,0.8689622190339551,0.986131037780966,0.9244380679100909,0.8785270205643233,0.9904351984696318,0.7441415590626494,0.21042563366810138,0.9301769488283118,0.6279292204686753,0.17886178861788618,0.986131037780966,0.8785270205643233,0.9990435198469632,0.21042563366810138,0.17886178861788618,0.9703491152558584,0.8297465327594452,0.9406982305117169,0.9617407938785271,0.9980870396939263,0.6068866571018652,0.4844571975131516,0.5447154471544715,0.6523194643711143,0.6719273075083692,0.9751315160210425,0.8512673362027738,0.7164036346245816,0.9842180774748924,0.8005738880918221,0.9383070301291249,0.8622668579626973,0.7360114777618364,0.6513629842180775,0.8498326159732186,0.7723577235772358,0.8421807747489239,0.9966523194643712,0.9866523194643712,True
0.406612676449018,0.2797704447632712,0.15303682448589193,0.3467240554758489,0.32233381157340985,0.923481587757054,0.6508847441415591,0.9067431850789096,0.5217599234815877,0.5461501673840268,0.9569583931133429,0.6355810616929699,0.8560497369679579,0.9775227164036346,0.923481587757054,0.9067431850789096,0.2797704447632712,0.9569583931133429,0.9775227164036346,0.6212338593974175,0.5762792922046868,0.33907221425155426,0.3864179818268771,0.34624581539933047,0.8732663797226208,0.9693926351028216,0.5447154471544715,0.17742706838833094,0.45911047345767575,0.9177427068388331,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.9000478240076518,0.9583931133428981,0.825920612147298,0.5781922525107605,0.8689622190339551,0.6848397895743663,0.7116212338593975,0.8995695839311334,0.4929569074821154,True
0.0733967870638536,0.2797704447632712,0.234337637494022,0.3467240554758489,0.20516499282639886,0.5332376853180296,0.24820659971305595,0.6030607364897178,0.5217599234815877,0.7513151602104257,0.8613103778096605,0.6355810616929699,0.7489239598278336,0.9172644667623147,0.5332376853180296,0.6030607364897178,0.2797704447632712,0.8613103778096605,0.9172644667623147,0.47106647537063606,0.3629842180774749,0.5341941654710665,0.7015781922525107,0.6786226685796269,0.882831181252989,0.9956958393113343,0.5447154471544715,0.5561932089909134,0.45911047345767575,0.8890483022477284,0.3782879005260641,0.5710186513629842,0.6709708273553324,0.65662362505978,0.6422764227642277,0.8460066953610712,0.6489717838354854,0.8833094213295074,0.3089430894308943,0.33381157340985174,0.34624581539933047,0.45911047345767575,0.38571368639382214,True
0.01,0.624103299856528,0.8833094213295074,0.975609756097561,0.4815877570540411,0.34146341463414637,0.5327594452415112,0.2898134863701578,0.9803921568627451,0.9100908656145384,0.8952654232424677,0.994261119081779,0.6824485891917743,0.8785270205643233,0.34146341463414637,0.2898134863701578,0.624103299856528,0.8952654232424677,0.8785270205643233,0.9282639885222381,0.5667144906743186,0.33907221425155426,0.2458153993304639,0.6456241032998565,0.6408417025346724,0.4681970349115256,0.5447154471544715,0.7953132472501195,0.9053084648493543,0.2845528455284553,0.9990435198469632,0.6131037780966045,0.6709708273553324,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.7981826877092301,0.6695361071257772,0.7082735533237685,0.7489239598278336,0.6709708273553324,0.6609708273553324,True
0.406242318611519,0.2797704447632712,0.20516499282639886,0.3467240554758489,0.2391200382592061,0.9086561453849833,0.6857962697274032,0.953610712577714,0.5217599234815877,0.5318029650884745,0.9201339072214252,0.6355810616929699,0.8923959827833573,0.9363940698230512,0.9086561453849833,0.953610712577714,0.2797704447632712,0.9201339072214252,0.9363940698230512,0.5901482544237207,0.5781922525107605,0.33907221425155426,0.3744619799139168,0.3629842180774749,0.8689622190339551,0.959349593495935,0.5447154471544715,0.20420851267336204,0.45911047345767575,0.9158297465327594,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.8923959827833573,0.9560019129603061,0.8149210903873745,0.5781922525107605,0.8780487804878049,0.7049258727881397,0.6513629842180775,0.8962219033955046,0.48997958478398557,True
0.407197108990292,0.2797704447632712,0.11812529890004782,0.3467240554758489,0.29076996652319465,0.9206121472979436,0.6590148254423721,0.9143950263032042,0.5217599234815877,0.5389765662362506,0.9631755141080822,0.6355810616929699,0.8689622190339551,0.9516977522716403,0.9206121472979436,0.9143950263032042,0.2797704447632712,0.9631755141080822,0.9516977522716403,0.5781922525107605,0.41606886657101866,0.33907221425155426,0.5384983261597321,0.34337637494022,0.9622190339550454,0.8880918220946915,0.5447154471544715,0.9803921568627451,0.49928263988522237,0.642754662840746,0.5437589670014347,0.890961262553802,0.6709708273553324,0.9899569583931134,0.6532759445241512,0.5528455284552846,0.8703969392635102,0.8517455762792921,0.9665231946437112,0.6848397895743663,0.7116212338593975,0.9435676709708274,0.5363705619805355,True
0.01,0.937350549976088,0.6814921090387375,0.8928742228598756,0.7704447632711621,0.9803921568627451,0.9564801530368244,0.9741750358680057,0.7589670014347202,0.46580583452893354,0.676231468197035,0.8613103778096605,0.1836441893830703,0.8206599713055954,0.9803921568627451,0.9741750358680057,0.937350549976088,0.676231468197035,0.8206599713055954,0.8130081300813008,0.9545671927307509,0.8407460545193687,0.8785270205643233,0.6819703491152559,0.7465327594452416,0.8345289335246293,0.8067910090865614,0.5432807269249164,0.9851745576279293,0.9545671927307509,0.7981826877092301,0.7556193208990913,0.8244858919177427,0.65662362505978,0.6422764227642277,0.5528455284552846,0.6489717838354854,0.9421329507412721,0.8106169296987088,0.45480631276901007,0.46628407460545196,0.9736967957914874,0.9636967957914874,True
0.407197108990292,0.288857006217121,0.09230033476805356,0.3467240554758489,0.40411286465805835,0.9354375896700143,0.6537541846006696,0.9330463892874223,0.5217599234815877,0.4844571975131516,0.9502630320420852,0.6580583452893353,0.8727881396461024,0.9646102343376375,0.9354375896700143,0.9330463892874223,0.288857006217121,0.9502630320420852,0.9646102343376375,0.5657580105212817,0.48206599713055953,0.33907221425155426,0.48923959827833574,0.501195600191296,0.9445241511238642,0.9139167862266858,0.5447154471544715,0.8149210903873745,0.45911047345767575,0.757532281205165,0.3782879005260641,0.7766618842659014,0.6709708273553324,0.9344811095169775,0.6422764227642277,0.6092778574844572,0.6489717838354854,0.7422285987565758,0.9335246293639407,0.779531324725012,0.7852702056432329,0.8852223816355811,0.4780252726452891,True
0.01,0.9956958393113343,0.9483500717360115,0.5241511238641798,0.975609756097561,0.9808703969392635,0.8546150167384027,0.32281205164992827,0.9789574366331899,0.59636537541846,0.8512673362027738,0.9483500717360115,0.7063605930176949,0.8407460545193687,0.9808703969392635,0.32281205164992827,0.9956958393113343,0.8512673362027738,0.8407460545193687,0.8015303682448589,0.8244858919177427,0.8699186991869918,0.839789574366332,0.9952175992348159,0.6743185078909613,0.7527498804399809,0.8852223816355811,0.6499282639885222,0.45911047345767575,0.5772357723577236,0.9990435198469632,0.9244380679100909,0.9359158297465328,0.812051649928264,0.6939263510282162,0.8947871831659493,0.8637015781922525,0.8617886178861789,0.4528933524629364,0.8493543758967002,0.8550932568149211,0.9851745576279293,0.9751745576279293,True
0.01,0.9607843137254902,0.8866571018651362,0.5423242467718795,0.43950263032042086,0.381635581061693,0.3481587757054041,0.3232902917264467,0.6470588235294118,0.9670014347202296,0.9923481587757054,0.7642276422764228,0.5021520803443329,0.9153515064562411,0.381635581061693,0.3232902917264467,0.9607843137254902,0.9923481587757054,0.9153515064562411,0.6594930655188905,0.62649450023912,0.7364897178383548,0.7517934002869441,0.7503586800573888,0.8197034911525586,0.7981826877092301,0.5447154471544715,0.6169296987087518,0.45911047345767575,0.2845528455284553,0.5911047345767575,0.4414155906264945,0.6709708273553324,0.65662362505978,0.7948350071736011,0.9684361549497847,0.8192252510760402,0.7187948350071736,0.40459110473457677,0.8651362984218077,0.890961262553802,0.5810616929698709,0.5710616929698709,True
0.407105695141512,0.2797704447632712,0.15303682448589193,0.3467240554758489,0.32233381157340985,0.923481587757054,0.6508847441415591,0.9067431850789096,0.5217599234815877,0.5461501673840268,0.9555236728837877,0.6355810616929699,0.8560497369679579,0.9799139167862266,0.923481587757054,0.9067431850789096,0.2797704447632712,0.9555236728837877,0.9799139167862266,0.6212338593974175,0.5762792922046868,0.33907221425155426,0.3864179818268771,0.34624581539933047,0.8742228598756576,0.9703491152558584,0.5447154471544715,0.17742706838833094,0.45911047345767575,0.9167862266857962,0.3782879005260641,0.4414155906264945,0.6709708273553324,0.65662362505978,0.9000478240076518,0.9583931133428981,0.825920612147298,0.5781922525107605,0.8689622190339551,0.6848397895743663,0.7116212338593975,0.9005260640841702,0.4934203689426582,True
